InteractorA,InteractorB,Correlation,t-statistic,p-value
D87459_at,X70394_at,0.80540899842793867,8.1530207900635698,1.0748128231935939e-09
D87459_at,M14745_at,0.8630254197441698,10.250509646283716,3.1942686991458964e-12
D87459_at,D13631_s_at,0.80318880354205435,8.0895319453478347,1.2927299512165706e-09
D87465_at,HG4263-HT4533_at,0.9137190318015963,13.491720276281191,1.1967533578545322e-15
D87465_at,L76465_at,0.8996995087447065,12.366726281557385,1.5988478040055955e-14
D87465_at,M85276_at,0.85560055040619754,9.9173876769440401,7.7501559637417417e-12
D87465_at,Z19002_at,0.89219289933082302,11.852327014577645,5.5012413151270022e-14
D87466_at,M60527_at,0.81713618053433179,8.5052691130410238,3.8925269491848459e-10
D87466_at,U72936_s_at,0.83320494730907013,9.0407820078786241,8.5548730506865514e-11
D87684_at,L13689_at,0.8192128534238321,8.5708219885788637,3.227420597369535e-10
D87684_at,L13800_at,0.83282536170035182,9.0273328022922392,8.8827713566445616e-11
D87684_at,L27706_at,0.81416746811636986,8.4132818084176701,5.0676178444977797e-10
D87684_at,L32977_at,0.83212806058557232,9.0027346670661146,9.5159083243284046e-11
D87684_at,L38951_at,0.82399393611054672,8.7256895176455878,2.077369286243565e-10
D87684_at,L40410_at,0.81320449559838381,8.3838677257129035,5.5148402013378443e-10
D87684_at,L43631_at,0.8207598395568485,8.6203193185541434,2.8026019406666886e-10
D87684_at,L76703_at,0.83220881040835726,9.0055760795390576,9.4404891195801152e-11
D87684_at,M21259_at,0.80589653092037994,8.1670921569369614,1.0317881233342913e-09
D87684_at,M62810_at,0.80060173096982989,8.0167483584429569,1.5983291834456848e-09
D87684_at,M74002_at,0.88174395459722033,11.215065143498137,2.66149435866313e-13
D87684_at,M81601_at,0.86673429948314173,10.426457728127616,2.0118396380750293e-12
D87684_at,M88108_at,0.8247230811596038,8.749808571819063,1.9401256889047644e-10
D87684_at,M96982_at,0.79967565833325227,7.9910002367688158,1.7231803304538317e-09
D87684_at,U08815_at,0.817839774784207,8.5273659388868808,3.6540602548448848e-10
D87684_at,U20998_at,0.80416396508892041,8.11729917479731,1.1923893072808754e-09
D87684_at,U41515_at,0.80196764917002061,8.0550183383075478,1.4294741659850291e-09
D87684_at,U51166_at,0.83570552108775975,9.1304362818472811,6.6615905106973588e-11
D87684_at,U51990_at,0.81494083171989395,8.4370532461474852,4.7331862644247628e-10
D87684_at,U68063_at,0.80328398779986532,8.092234162470616,1.2826002143045311e-09
D87684_at,U77718_at,0.84979549932973231,9.6730257719420276,1.4985864153338814e-11
D87684_at,U79254_at,0.85687961879573371,9.9730603390138199,6.6763630153147173e-12
D87684_at,U90904_at,0.79817015150953796,7.9494785881273211,1.9456905229725872e-09
D87684_at,X79536_at,0.83741771913099183,9.1929064433173018,5.5994442024728788e-11
D87684_at,Z22551_at,0.79988289659941458,7.9967483968905011,1.6944771236373163e-09
D87684_at,Z25535_at,0.83303521575316697,9.0347630484643826,8.7000699707389137e-11
D87684_at,L35263_at,0.82369683152219142,8.7159005315513767,2.1358471067818379e-10
D87684_at,U94832_at,0.80058835248766813,8.0163752542838917,1.6000712577530067e-09
D87684_at,X72727_at,0.89938412991194716,12.344025899413934,1.6873048341737266e-14
D87684_at,X14684_s_at,0.84190077652398287,9.3608260851908831,3.519316316674312e-11
D87684_at,X05855_s_at,0.79824811582646005,7.9516186906617188,1.9335403857647308e-09
D87684_at,U61397_s_at,0.81508163379354692,8.4413955811268373,4.6745580642307903e-10
D87684_at,X15729_s_at,0.82929904289631073,8.9043471411981336,1.254247931401933e-10
D87684_at,HG4557-HT4962_at,0.91666137087737953,13.76145357448479,6.5685288913941683e-16
D87685_at,U79254_at,0.8042685191729988,8.1202872697704542,1.1820729331424716e-09
D87969_at,D90086_at,0.81827081820053915,8.5409601135852373,3.514773632354454e-10
D87969_at,J03798_at,0.82137085926916498,8.6400288911543051,2.6496635145179523e-10
D87969_at,L13800_at,0.86737849262198807,10.457713590381671,1.8540009169920553e-12
D87969_at,L29218_at,0.82262945455835668,8.6809161819784997,2.3588492635441197e-10
D87969_at,L40392_at,0.85222516545559646,9.7736880555280514,1.1410502039887887e-11
D87969_at,L40410_at,0.84406250693682272,9.4441476200617913,2.7987694985994885e-11
D87969_at,L41887_rna1_at,0.89546539236084222,12.070133677551242,3.2472033172618631e-14
D87969_at,L43631_at,0.80498868472017371,8.140927340128572,1.1132409423237669e-09
D87969_at,M22898_at,0.81410525432509639,8.4113752883552575,5.0954570636277009e-10
D87969_at,M29064_at,0.82764497968057305,8.8478438115076319,1.4706166978296924e-10
D87969_at,M33336_at,0.88746201686035775,11.553467597163513,1.1449415046269226e-13
D87969_at,M34668_at,0.82198467273292897,8.6599206322041358,2.5038932848295289e-10
D87969_at,M60527_at,0.87825392473228658,11.019622376601138,4.3610591848830575e-13
D87969_at,M62994_at,0.85927221263765885,10.079073193805151,5.0313996540037266e-12
D87969_at,M91432_at,0.82202628400985955,8.6612724800886269,2.4942872454066903e-10
D87969_at,M92439_at,0.87421606673798724,10.803080704422392,7.5805537891725723e-13
D87969_at,M98833_at,0.8560485227570741,9.9368081880608496,7.3569251897818362e-12
D87969_at,U06631_at,0.84413284030878066,9.446885144017628,2.7778255385255096e-11
D87969_at,U07424_at,0.83519779642390235,9.1120825068315607,7.0110220857867038e-11
D87969_at,U18062_at,0.80619440005179988,8.1757126869012691,1.006296538291085e-09
D87969_at,U20998_at,0.80245579988372173,8.0687807964475908,1.3732709623334274e-09
D87969_at,U26032_at,0.82984349923222112,8.9231090370963457,1.1897945247574552e-10
D87969_at,U28042_at,0.82306141208305073,8.6950395852372893,2.2661070094517919e-10
D87969_at,U31383_at,0.80457550086401564,8.1290729770689119,1.1522613308423592e-09
D87969_at,U31814_at,0.84880971169045061,9.6328220120979644,1.6715553006182813e-11
D87969_at,U32944_at,0.82057690696128693,8.6144361565798722,2.849967478913564e-10
D87969_at,U34605_at,0.80246366425987248,8.0690028888559375,1.3723825785705904e-09
D87969_at,U49188_at,0.81120303328672816,8.3233803652736942,6.564531244221552e-10
D87969_at,U51678_at,0.82141661604188476,8.6415085304549457,2.6385297951455346e-10
D87969_at,U62136_at,0.88578327376325494,11.45164778198299,1.4734887173778587e-13
D87969_at,U65928_at,0.84706961324824825,9.562728546651563,2.0232364877307491e-11
D87969_at,U68063_at,0.84958018321592133,9.6642134758898077,1.5348720008234455e-11
D87969_at,U70322_at,0.8018635185663946,8.0520884401387072,1.4417371447727301e-09
D87969_at,U77718_at,0.81763143561507845,8.5208109278219197,3.7232123276487101e-10
D87969_at,U79254_at,0.83255193899516267,9.0176708508670771,9.1261938039969933e-11
D87969_at,U79274_at,0.8203380415226551,8.6067663772177401,2.9129398173856302e-10
D87969_at,U79285_at,0.81791345595849896,8.5296866048115696,3.6298920209666701e-10
D87969_at,U79291_at,0.8405247307995205,9.3085973709461225,4.0646298521814946e-11
D87969_at,U81556_at,0.84886025900324324,9.634874710612424,1.662250334499764e-11
D87969_at,U95740_rna1_at,0.81766753093829869,8.5219458771822421,3.7111448039614856e-10
D87969_at,X68560_at,0.86752554851911667,10.464878321981557,1.8196334932481742e-12
D87969_at,X75962_at,0.8017456931010758,8.0487756909270782,1.4557310053138432e-09
D87969_at,X78627_at,0.9009889756947338,12.46060564377772,1.2804943182975586e-14
D87969_at,X81003_at,0.82549837605092469,8.7756038838349681,1.8035066665464458e-10
D87969_at,X82200_at,0.84077389217621135,9.318008562793592,3.9603761836343845e-11
D87969_at,Y08614_at,0.82512158104121691,8.76304793359696,1.8687415219303122e-10
D87969_at,Z22551_at,0.83063446033160426,8.9505114642137436,1.1016499055869514e-10
D87969_at,Z48042_at,0.81986047199188128,8.5914732520724471,3.0427523501315494e-10
D87969_at,Z68747_at,0.87935557210433024,11.080456628096952,3.7377346386939974e-13
D87969_at,L10413_at,0.84537439295936023,9.4954900974340735,2.431392543998084e-11
D87969_at,L35263_at,0.81261212093238855,8.3658747572576928,5.8079478090694637e-10
D87969_at,M14745_at,0.83753630375276178,9.1972663238037491,5.5320798054683448e-11
D87969_at,U41654_at,0.83066148326870715,8.9514507352723953,1.0987490406095447e-10
D87969_at,U47077_at,0.83822329489942249,9.2226101472356117,5.1564833936456095e-11
D87969_at,U60061_at,0.8200950501685117,8.5989782503930776,2.9783297673206322e-10
D87969_at,U94832_at,0.80545667874809712,8.1543948766378271,1.0705324648750537e-09
D87969_at,Y00264_at,0.80168649224469113,8.0471122073950863,1.4628097971030414e-09
D87969_at,HG1400-HT1400_s_at,0.83890858157127579,9.2480381976097803,4.80566253745277e-11
D87969_at,D87716_s_at,0.85569469352393712,9.9214620489123018,7.6659201473833739e-12
D87969_at,D28473_s_at,0.87915757543115669,11.069465685173759,3.8432189542324022e-13
D87969_at,M19311_s_at,0.82973119850515109,8.9192324891489267,1.202830149020062e-10
D87969_at,HG3638-HT3849_s_at,0.81653387453985293,8.4864442333427785,4.108112643105645e-10
D87969_at,J03626_rna1_s_at,0.80812059222397836,8.2318897067526517,8.5510078596025738e-10
D87969_at,X05855_s_at,0.8646190612379232,10.325289462966577,2.6231575138954106e-12
D87969_at,U30827_s_at,0.8529921737520314,9.8059410126540953,1.0459167761027191e-11
D87969_at,U49020_cds2_s_at,0.82065021752628042,8.6167928699085561,2.8308966996744779e-10
D87969_at,U72936_s_at,0.8918382577081222,11.829285399397861,5.818761346302583e-14
D87969_at,X59932_s_at,0.81086794746520696,8.313337753308625,6.757490907449495e-10
D88213_at,HG2280-HT2376_at,0.83007039021626594,8.9309517973713621,1.1638589291481695e-10
D88213_at,HG4533-HT4938_at,0.81836977354468665,8.5440870951544134,3.4835040710829849e-10
D88213_at,J04177_at,0.80983616441432571,8.2825644122466446,7.3853598998565115e-10
D88213_at,HG2841-HT2968_s_at,0.82695397729534192,8.8244566938366962,1.5709341361410018e-10
D88422_at,HG2788-HT2896_at,0.92121496051399043,14.206999796609812,2.481708535979472e-16
D88422_at,J04990_at,0.80984194476958249,8.2827361887886699,7.381695759346136e-10
D88422_at,L00352_at,0.84411574806411516,9.4462197216140691,2.7829017708784394e-11
D88422_at,L19872_at,0.84029236018687303,9.2998385273300759,4.1641638429414814e-11
D88422_at,L21954_at,0.82865365632816534,8.8822123389212564,1.3348683243541692e-10
D88422_at,M21121_at,0.86031672060998132,10.126140711945718,4.4396605908771761e-12
D88422_at,M22960_at,0.81752800019496352,8.5175602744155139,3.7579962339859035e-10
D88422_at,M27891_at,0.83476979840172238,9.0966706420683021,7.3188050392944415e-11
D88422_at,M31166_at,0.80078576672013424,8.0218842084479025,1.5745435656315066e-09
D88422_at,M33195_at,0.89612790443382762,12.115406488378319,2.9123193716715277e-14
D88422_at,M63262_at,0.86156887407246585,10.183212841792182,3.816181478536511e-12
D88422_at,M63379_at,0.81795995112837949,8.5311516713636966,3.6147178987556128e-10
D88422_at,M63835_at,0.80890781058985228,8.2550668412724146,7.9963428394681071e-10
D88422_at,M63959_at,0.85045157782633118,9.6999849717415447,1.3929068605416268e-11
D88422_at,M92357_at,0.92522066567427796,14.630713976606689,1.0030981761080155e-16
D88422_at,U16306_at,0.86263070797508823,10.232174905234839,3.3526985924483738e-12
D88422_at,U21931_at,0.83366492600715869,9.0571356808917933,8.1726787793631057e-11
D88422_at,U60644_at,0.93773639483385463,16.19822929668042,4.1177387228601812e-18
D88422_at,U64998_at,0.85437848021753948,9.8648294746559309,8.92521632076681e-12
D88422_at,U85767_at,0.88263818750487,11.266450888203062,2.3393237380356201e-13
D88422_at,X05908_at,0.8193707804163658,8.5758487396995893,3.1814480800114858e-10
D88422_at,X07743_at,0.84828133444913312,9.6114213255842635,1.7717808070779654e-11
D88422_at,X62320_at,0.93873695810955426,16.34317547126928,3.1018131742592431e-18
D88422_at,X62654_rna1_at,0.94118857711942527,16.713337804921277,1.5176258723104402e-18
D88422_at,X90858_at,0.92617217019661657,14.736195495816617,8.0293362013787534e-17
D88422_at,X95735_at,0.81337883122487042,8.3891776751744267,5.4312416639333376e-10
D88422_at,Y10659_at,0.87581538974289319,10.887668418384616,6.1037195674613123e-13
D88422_at,J02783_at,0.80565548177516366,8.1601289900945968,1.0528560687540814e-09
D88422_at,D79206_s_at,0.80011229709360543,8.0031205319034004,1.6632237784280397e-09
D88422_at,M13452_s_at,0.89120664425597595,11.78851192459123,6.4272428712710678e-14
D88422_at,HG2981-HT3127_s_at,0.82444559659206063,8.740613782649044,1.9913261344631113e-10
D88422_at,U05572_s_at,0.83630302334866025,9.1521349102234542,6.2712222089144284e-11
D88422_at,HG417-HT417_s_at,0.8673758960877761,10.457587183736029,1.8546131606106861e-12
D88422_at,X05130_s_at,0.89120611940589922,11.788478182422118,6.4277724504448855e-14
D88422_at,X64072_s_at,0.81404829771208043,8.409630625744251,5.1210687676221807e-10
D88422_at,Y00451_s_at,0.84565020936017221,9.506360741115417,2.3601247550130177e-11
D88613_at,U03398_at,0.79862786404733044,7.9620584620083292,1.8753628168255333e-09
D88613_at,U43965_at,0.80508292600250797,8.1436358562780491,1.1045150583703108e-09
D88613_at,U59736_at,0.86229113494246068,10.216459886480887,3.4948529467678761e-12
D88613_at,U83601_at,-0.79952289369336338,-7.9867680825808112,1.7446278689487281e-09
D88613_at,HG1751-HT1768_at,0.80802427999834592,8.2290628557403558,8.6212765979897693e-10
D88613_at,U77846_rna1_s_at,0.80713643646256472,8.2030930655477707,9.294863649387998e-10
D88613_at,X90846_at,0.82411993508378223,8.7298476898843678,2.0530234881916266e-10
D89077_at,L76465_at,0.80044479010888281,8.0123736327949064,1.6188767840083541e-09
D89077_at,U20158_at,0.8220862455356075,8.6632212349104663,2.4805054703308472e-10
D89077_at,D11327_s_at,0.84712143924805594,9.5648002836561279,2.0118317250014906e-11
D90086_at,L40392_at,0.83091365223210645,8.9602255445316921,1.0720208191386578e-10
D90086_at,L40410_at,0.82367481022122624,8.7151758648058717,2.1402420395598106e-10
D90086_at,M33336_at,0.82114852173886588,8.6328464421768807,2.7043901971665391e-10
D90086_at,M37033_at,0.80745583463992943,8.2124171077948613,9.0470903762584889e-10
D90086_at,M98833_at,0.8464105105679639,9.5364649716349827,2.1736509246970836e-11
D90086_at,U15782_at,0.80394038567434467,8.1109165570894355,1.2147319615938059e-09
D90086_at,X54870_at,0.83379111565877573,9.0616328999799478,8.0706507238152954e-11
D90086_at,X66079_at,0.81873343161698287,8.5555984535813927,3.3708041035463891e-10
D90086_at,X97335_at,0.81293619932703098,8.375708917381397,5.6458419049932311e-10
D90086_at,D28473_s_at,0.79986575153717399,7.9962725438739328,1.6968347758848038e-09
D90224_at,HG4582-HT4987_at,0.80966623447887398,8.2775176831839676,7.4938380722765565e-10
D90224_at,X53586_rna1_at,0.82217160356652674,8.6659969123958813,2.4610089805970538e-10
HG1078-HT1078_at,U29607_at,0.83526879206634896,9.1146442869325774,6.9611519264424578e-11
HG1102-HT1102_at,X90858_at,0.81763820908063389,8.5210238835638847,3.7209450118181196e-10
HG1112-HT1112_at,S75463_at,0.79991292304090011,7.9975818974025357,1.6903554729821656e-09
HG1112-HT1112_at,U83843_at,0.85689180285120647,9.9735939697796372,6.6668388573789612e-12
HG1112-HT1112_at,X61970_at,0.80271340323336138,8.0760617428777444,1.3444480813639859e-09
HG1112-HT1112_at,X74801_at,0.79850025046373507,7.9585472757720144,1.8947289576373328e-09
HG1112-HT1112_at,X99585_at,0.84429351975314171,9.453145497941728,2.7305265782850101e-11
HG1112-HT1112_at,Z93784_at,0.79833093214837891,7.9538931862358089,1.9207114830507336e-09
HG1153-HT1153_at,HG662-HT662_at,0.84202958128484839,9.3657468419678924,3.4719366649349686e-11
HG1153-HT1153_at,L02426_at,0.81235006418998557,8.3579393561678774,5.9421915464814839e-10
HG1153-HT1153_at,L13800_at,0.81868081906630341,8.5539311090207732,3.3868959179794223e-10
HG1153-HT1153_at,L27706_at,0.87050153836363553,10.612298417455351,1.2400189418459635e-12
HG1153-HT1153_at,L32977_at,0.84288711949188666,9.3986484365353338,3.1713762440100941e-11
HG1153-HT1153_at,L33842_rna1_at,0.80382980036806639,8.1077632266681707,1.2259264822811374e-09
HG1153-HT1153_at,L34600_at,0.80852096699130194,8.2436614952516809,8.2645782141500366e-10
HG1153-HT1153_at,M19961_at,0.85288003228188336,9.8012109405427026,1.0593467489139538e-11
HG1153-HT1153_at,M20471_at,0.85134049866845585,9.7367732718383078,1.2608090805446132e-11
HG1153-HT1153_at,M21259_at,0.8269367926344563,8.8238766923697511,1.5735084738920265e-10
HG1153-HT1153_at,M29536_at,0.8000105719121563,8.000293674575655,1.6770159139404182e-09
HG1153-HT1153_at,M62810_at,0.85599978269004218,9.9346911557814064,7.3987860252021305e-12
HG1153-HT1153_at,M69039_at,0.86273286058374332,10.236912964816124,3.311005561811467e-12
HG1153-HT1153_at,M94556_at,0.84774303807508633,9.589724156185552,1.8796456122811937e-11
HG1153-HT1153_at,U11313_at,0.80344274479427347,8.0967450567291834,1.2658692261104954e-09
HG1153-HT1153_at,U26710_at,0.80701045190665188,8.1994209455648104,9.3943234482137069e-10
HG1153-HT1153_at,U41515_at,0.89367160292844905,11.949569012468171,4.3443859460667962e-14
HG1153-HT1153_at,U51166_at,0.84519746034856147,9.4885307425762679,2.4781637229640359e-11
HG1153-HT1153_at,U62962_at,0.80818059739322956,8.233651874863968,8.5074986940069402e-10
HG1153-HT1153_at,X17620_at,0.80226370485990717,8.0633596378076025,1.3951376144141556e-09
HG1153-HT1153_at,Z14244_at,0.79875522825823631,7.9655657434997673,1.856218374699601e-09
HG1153-HT1153_at,U60061_at,0.80414826880404955,8.1168507682626139,1.1939452829938585e-09
HG1153-HT1153_at,U19765_at,0.83381580022356816,9.062513167282285,8.0508321484652341e-11
HG1155-HT4822_at,HG2190-HT2260_at,-0.8244184333380119,-8.7397147539965303,1.9964053754204814e-10
HG1155-HT4822_at,L15702_at,0.82059481573179416,8.6150117492794429,2.8452977175451068e-10
HG1155-HT4822_at,M21812_at,0.82164997211393709,8.6490625651952318,2.5824243414601627e-10
HG1155-HT4822_at,M29581_at,0.80804944297471348,8.2298012283496647,8.6028661260932225e-10
HG1155-HT4822_at,U19948_at,0.81360530517758778,8.3960856405048556,5.324405027666581e-10
HG1155-HT4822_at,U28727_at,-0.80536661093506179,-8.1517996143777722,1.0786314140975567e-09
HG1155-HT4822_at,U38980_at,0.82162602764722004,8.6482868365944618,2.5881296087106519e-10
HG1155-HT4822_at,U39905_at,0.81915438261040496,8.5689623912013424,3.2445980440119263e-10
HG1155-HT4822_at,U40391_rna1_at,0.82250140821694495,8.676738490055401,2.3870141613758971e-10
HG1155-HT4822_at,U78793_at,0.82067922796087422,8.6177258275537323,2.8233829433873138e-10
HG1155-HT4822_at,U82311_at,0.8096277601027293,8.2763758768662825,7.5186042328658507e-10
HG1155-HT4822_at,U82320_at,-0.84786473842969945,-9.594620297932229,1.8547352178002602e-11
HG1155-HT4822_at,X07024_at,0.81723096256411143,8.5082391115991811,3.8595780280184308e-10
HG1155-HT4822_at,X59798_at,-0.80578350194930926,-8.1638256578120192,1.0416175871948264e-09
HG1155-HT4822_at,X80754_at,0.80194379604920196,8.0543470070949361,1.4322746303528612e-09
HG1155-HT4822_at,X82895_at,0.82497351123952445,8.7581238382187436,1.8949744557601749e-10
HG1155-HT4822_at,X95190_at,-0.85512689335886927,-9.8969441195208532,8.187266424339788e-12
HG1155-HT4822_at,X97198_at,0.80872302150194586,8.2496148274683616,8.12344612049214e-10
HG1155-HT4822_at,Y14140_at,0.821007522394267,8.6282978184071233,2.7396405483856684e-10
HG1155-HT4822_at,X92518_s_at,0.81402578810645854,8.4089413226225993,5.1312237182937795e-10
HG1155-HT4822_at,X65962_s_at,0.88467638990138331,11.385659138920468,1.7364334443656162e-13
HG1155-HT4822_at,S83513_s_at,0.83444089225251827,9.0848639754948515,7.5638545068965722e-11
HG1155-HT4822_at,J05412_at,0.81088903487140518,8.3139690435314435,6.7451935169719642e-10
HG1602-HT1602_at,HG4332-HT4602_at,0.81564698665590929,8.4588760163549068,4.4459020666229859e-10
HG1602-HT1602_at,U38864_at,-0.80945164054938634,-8.2711531175971587,7.6329501069826601e-10
HG1602-HT1602_at,U40372_at,-0.8198873489742915,-8.592332473064948,3.0353056992053285e-10
HG1602-HT1602_at,X59656_at,-0.80982740233733619,-8.2823040403548678,7.3909173720194947e-10
HG1602-HT1602_at,X79981_at,0.80024899999059407,8.0069224131345962,1.6448555594228477e-09
HG1602-HT1602_at,Y08976_at,0.82044452116578748,8.6101836497555588,2.8847098432583134e-10
HG1602-HT1602_at,M19828_s_at,-0.86088355669392524,-10.151888307622505,4.1464607182061068e-12
HG1602-HT1602_at,M86757_s_at,-0.81625843098922801,-8.4778630838408287,4.2103682531155788e-10
HG1602-HT1602_at,M62782_s_at,-0.80426368215455513,-8.1201489835084271,1.1825483628868384e-09
HG1602-HT1602_at,X92518_s_at,0.82856446876743861,8.8791623906750363,1.3463824086634162e-10
HG1602-HT1602_at,U80987_s_at,-0.82148478069908715,-8.643713726218877,2.6220246102136652e-10
HG1602-HT1602_at,X83535_s_at,-0.82487442107945252,-8.7548317263201767,1.9127213608824153e-10
HG1604-HT1604_at,HG4332-HT4602_at,-0.83419371880013304,-9.0760122937333847,7.753029591573902e-11
HG1612-HT1612_at,M30938_at,0.79928326278354489,7.9801380587867126,1.7787723367037102e-09
HG1612-HT1612_at,U10323_at,0.80733655304118357,8.2089325523288945,9.138894160754746e-10
HG1614-HT1614_at,S75463_at,0.80518396116610158,8.146541577069593,1.0952309128110586e-09
HG1614-HT1614_at,U38846_at,0.83488646844107284,9.1008664289842418,7.2336771120646434e-11
HG1614-HT1614_at,U52427_rna1_at,0.79910835192053353,7.9753053428529173,1.8040866387449776e-09
HG1723-HT1729_at,HG2280-HT2376_at,0.8131318909765215,8.3816582859332271,5.5500085532801985e-10
HG1723-HT1729_at,HG2320-HT2416_at,0.82177341782317659,8.6530640716767824,2.5531965365019646e-10
HG1723-HT1729_at,L31801_at,0.80102922527124309,8.0286880924510449,1.543584070708519e-09
HG1723-HT1729_at,U25750_at,0.83130885245037245,8.9740133640419124,1.0313505137272301e-10
HG1723-HT1729_at,U46570_at,0.81328645439962266,8.3863632123919576,5.4753905088956912e-10
HG1723-HT1729_at,U78521_at,0.81370496046857066,8.3991289310245705,5.2780172367524358e-10
HG1723-HT1729_at,Y11897_at,0.80082179286735267,8.0228903239518683,1.5699261285428009e-09
HG1862-HT1897_at,K01911_at,0.85610275482184039,9.9391649321523907,7.3106080030285576e-12
HG1862-HT1897_at,U31383_at,0.82553000413740629,8.7766595003590044,1.7981286842397636e-10
HG1862-HT1897_at,U36922_at,0.84727098277061597,9.5707836857236508,1.9792593909100704e-11
HG1862-HT1897_at,L33930_s_at,0.81100951333470539,8.3175776019627303,6.6753340037829959e-10
HG1869-HT1904_at,HG4073-HT4343_at,0.85238789569049256,9.7805115736789361,1.1202144330442826e-11
HG1869-HT1904_at,L40391_at,0.84403372925474929,9.4430280203984687,2.8073814285532819e-11
HG1869-HT1904_at,U67171_at,0.79983420404540451,7.9953971002921325,1.701180917169577e-09
HG1872-HT1907_at,M63379_at,0.79980739274742296,7.9946532307744542,1.7048827209523146e-09
HG1872-HT1907_at,M13452_s_at,0.8388568334049098,9.2461128819358258,4.8313550321756469e-11
HG1879-HT1919_at,J03909_at,0.80486363786033033,8.1373361668554836,1.1249182877630785e-09
HG1879-HT1919_at,J04027_at,0.81208591527955765,8.3499556680840072,6.0804295492534554e-10
HG1879-HT1919_at,M58603_at,0.80705516042632297,8.2007237141164069,9.3589149036174571e-10
HG2059-HT2114_at,X16663_at,0.8796971268497451,11.099476226668358,3.5621208006555687e-13
HG2059-HT2114_at,J03263_s_at,0.81896374539511818,8.5629050288610635,3.3011971508899829e-10
HG2191-HT2261_at,L27943_at,-0.82294867627055346,-8.6913490442390309,2.289977876114021e-10
HG2228-HT2305_at,L15440_at,0.87164905588236274,10.670411568611472,1.0668637259029142e-12
HG2228-HT2305_at,X72882_at,0.80524088117466974,8.1481794562159102,1.0900325835464797e-09
HG2228-HT2305_at,L11244_s_at,0.80886722807450351,8.2538688896042611,8.0240968217177691e-10
HG2228-HT2305_at,X05855_at,0.82259349704859108,8.6797426054137397,2.366726957264074e-10
HG2229-HT2306_at,HG2566-HT4867_at,-0.82836420791024368,-8.8723219193089644,1.3725746610555184e-10
HG2229-HT2306_at,L07540_at,0.82697396954192204,8.8251315528846401,1.567944156632177e-10
HG2229-HT2306_at,M93283_at,-0.8288166819892927,-8.8877929115555592,1.3140589766924505e-10
HG2229-HT2306_at,S45630_at,-0.80071189893566019,-8.0198220344434148,1.5840507001131295e-09
HG2229-HT2306_at,U43965_at,-0.84376665988185229,-9.432651162749087,2.8884939483021403e-11
HG2229-HT2306_at,U59736_at,-0.84946262106922976,-9.6594093138187205,1.5550289791116067e-11
HG2229-HT2306_at,X98833_rna1_at,0.85928702517655209,10.079737285712403,5.0225151250610719e-12
HG2229-HT2306_at,D16105_at,-0.82144134075256436,-8.6423082682709751,2.6325318583541532e-10
HG2229-HT2306_at,X16504_s_at,0.80140857925537834,8.0393119868868013,1.4964710204233476e-09
HG2274-HT2370_at,U21090_at,0.82653580304948981,8.8103650078624653,1.634708099390136e-10
HG2274-HT2370_at,U72514_at,0.80188682708107062,8.0527440876955598,1.4389837299019814e-09
HG2279-HT2375_at,J04173_at,0.84242447473102589,9.3808674037381099,3.3303673940360503e-11
HG2280-HT2376_at,HG2668-HT2764_at,0.84713417941990421,9.5653097181913473,2.0090373576984838e-11
HG2280-HT2376_at,HG3355-HT3532_at,0.81280580869565,8.3717494599091484,5.7105501881678569e-10
HG2280-HT2376_at,HG3566-HT3769_at,0.83586452424752233,9.1362000324679968,6.5555496427052647e-11
HG2280-HT2376_at,HG4272-HT4542_at,0.81736818262336564,8.5125425912654524,3.8123370291644825e-10
HG2280-HT2376_at,HG4533-HT4938_at,0.85326976846718416,9.8176712867034475,1.0133541492346005e-11
HG2280-HT2376_at,J03756_at,0.86581930852143307,10.382422853340673,2.2577612993630707e-12
HG2280-HT2376_at,J04177_at,0.83334595012982582,9.0457885534700093,8.4359762443623126e-11
HG2280-HT2376_at,L18983_at,0.80396619926499868,8.1116529717191455,1.2121326008238157e-09
HG2280-HT2376_at,M31682_at,-0.8029450148072429,-8.0826189038285321,1.3190153435739006e-09
HG2280-HT2376_at,M81057_at,0.85106720310671435,9.72543060613493,1.3001190896185752e-11
HG2280-HT2376_at,U03905_at,-0.8046296695925117,-8.1306251829105332,1.1470741509542295e-09
HG2280-HT2376_at,U39905_at,0.84640412604170367,9.5362113227987084,2.1751577783026964e-11
HG2280-HT2376_at,U43030_at,0.79977266100864897,7.9936898090043353,1.7096892406557526e-09
HG2280-HT2376_at,U82320_at,-0.82718450782251285,-8.8322449266659486,1.5367775442762039e-10
HG2280-HT2376_at,X12492_at,0.81761526024331677,8.5203024221233434,3.7286320034263297e-10
HG2280-HT2376_at,X13444_at,0.85857847498681539,10.048078910868014,5.4643695204720992e-12
HG2280-HT2376_at,X82895_at,0.80047089620588419,8.0131010218633154,1.6154418586447166e-09
HG2280-HT2376_at,X86570_at,0.84437591350823538,9.4563591459170215,2.7065654736493107e-11
HG2280-HT2376_at,X99141_at,0.85171037813204131,9.7521703831869004,1.2093749959795951e-11
HG2280-HT2376_at,Y11710_rna1_at,0.79902367147199782,7.9729676704193411,1.8164622925226192e-09
HG2280-HT2376_at,Y14140_at,0.79851944104342587,7.9590751000607254,1.8918048259530373e-09
HG2280-HT2376_at,Z15114_at,0.85577371331747421,9.9248847457520437,7.5958781606927928e-12
HG2280-HT2376_at,U14394_at,0.81185710245085863,8.3430521705964953,6.2025918858875346e-10
